ActionId,ActionReason,ActionReasonCode,ActionReasonId,ActiveStatus,ActiveStatusMeaning,AnnualWorkingDurationUnits,AnnualWorkingDurationUnitsMeaning,BillToSiteFlag,CreatedBy,CreationDate,Description,DesignatedReceiverId,DesignatedReceiverName,DesignatedReceiverNumber,EffectiveEndDate,EffectiveStartDate,EmailAddress,EmployeeLocationFlag,FaxAreaCode,FaxCountryCode,FaxExtension,FaxNumber,GeoHierarchyNodeCode,GeoHierarchyNodeName,InventoryOrganizationId,InventoryOrganizationName,LastUpdateDate,LastUpdatedBy,LocationCode,LocationId,LocationName,MainPhoneAreaCode,MainPhoneCountryCode,MainPhoneExtension,MainPhoneNumber,OfficeSiteFlag,OfficialLanguageCode,OfficialLanguageMeaning,OtherPhoneAreaCode,OtherPhoneCountryCode,OtherPhoneExtension,OtherPhoneNumber,ReceivingSiteFlag,SetCode,SetId,SetName,ShipToLocationCode,ShipToLocationId,ShipToLocationName,ShipToSiteFlag,StandardAnnualWorkingDuration,StandardWorkingFrequency,StandardWorkingFrequencyMeaning,StandardWorkingHours,addresses,attachments,bannerOverrideMessages,locationLegislativeEFF,locationsDFF,locationsEFFContainer
,,,,A,Active,,,True,raghavender@squareup.com,2020-03-19T00:11:49+00:00,US - CA - Cash - SF - 2101 Mission,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2020-03-19T00:13:12.063+00:00,raghavender@squareup.com,US - CA - Cash - SF - 2101 Mission,300000269819884,US - CA - Cash - SF - 2101 Mission,,,,,True,,,,,,,True,COMMON,0,Common Set,US - CA - Cash - SF - 2101 Mission,300000269819884,US - CA - Cash - SF - 2101 Mission,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '2101 Mission Street', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'San Francisco', 'Region1': None, 'Region2': 'CA', 'Region3': None, 'Country': 'US', 'PostalCode': '94110', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'raghavender@squareup.com', 'CreationDate': '2020-03-19T00:11:49.433+00:00', 'LastUpdatedBy': 'raghavender@squareup.com', 'LastUpdateDate': '2020-03-19T00:13:12.321+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000269819885, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000269819884}]","[{'LocationDetailsId': 300000269819883, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,vinay@squareup.com,2020-06-30T09:54:51+00:00,Hon Hai,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2020-06-30T09:58:55.146+00:00,vinay@squareup.com,Hon Hai,300000376001734,Hon Hai,,,,,True,,,,,,,True,COMMON,0,Common Set,Hon Hai,300000376001734,Hon Hai,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '66 Chung Shan Rd', 'AddressLine2': 'Tu-Cheng Industrial District', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'TAIPEI HSIEN', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'TW', 'PostalCode': None, 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'vinay@squareup.com', 'CreationDate': '2020-06-30T09:54:51.085+00:00', 'LastUpdatedBy': 'vinay@squareup.com', 'LastUpdateDate': '2020-06-30T09:58:55.312+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000376001735, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000376001734}]","[{'LocationDetailsId': 300000376001733, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,vinay@squareup.com,2020-07-29T05:09:27+00:00,Squareup (UK) LTD,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2020-07-29T05:12:22.766+00:00,vinay@squareup.com,UK - London,300000380144950,UK - London,,,,,True,,,,,,,True,COMMON,0,Common Set,UK - London,300000380144950,UK - London,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '4th Floor', 'AddressLine2': '101 New Cavendish Street', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'LONDON', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'GB', 'PostalCode': 'W1W 6XH', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'vinay@squareup.com', 'CreationDate': '2020-07-29T05:09:27.873+00:00', 'LastUpdatedBy': 'vinay@squareup.com', 'LastUpdateDate': '2020-07-29T05:12:23.354+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000380144951, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000380144950}]","[{'LocationDetailsId': 300000380144949, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,I,Inactive,,,True,akuppili@squareup.com,2020-11-20T22:53:19+00:00,Location code to serve as receiving site for DBS SYD location,,,,4712-12-31,2020-12-08,,True,,,,,,,,,2025-08-07T14:06:33.957+00:00,velmurugan@block.xyz,DB Schenker-Sydney,300000503417782,SYD Square AU C/O DB Schenker,,,,,True,,,,,,,True,COMMON,0,Common Set,DB Schenker-Sydney,300000503417782,SYD Square AU C/O DB Schenker,True,,,,,"[{'EffectiveStartDate': '2020-12-08', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Square AU Pty Ltd', 'AddressLine2': 'c/o Schenker Australia Pty Ltd', 'AddressLine3': 'Door 7,  1 Aviation Road', 'AddressLine4': None, 'TownOrCity': 'Hoxton Park', 'Region1': None, 'Region2': 'NSW', 'Region3': None, 'Country': 'AU', 'PostalCode': '2171', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'akuppili@squareup.com', 'CreationDate': '2020-11-20T22:53:20.522+00:00', 'LastUpdatedBy': 'phani@squareup.com', 'LastUpdateDate': '2020-12-08T11:27:11.251+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000503417783, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000503417782}]","[{'LocationDetailsId': 300000503417781, 'EffectiveStartDate': '2020-12-08', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[]
,,,,A,Active,,,True,vsangavi@squareup.com,2021-01-07T08:53:03+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2021-01-07T08:55:21.015+00:00,vsangavi@squareup.com,LT - VIL - Vilnius,300000568271119,LT - VIL - Vilnius,,,,,True,,,,,,,True,COMMON,0,Common Set,LT - VIL - Vilnius,300000568271119,LT - VIL - Vilnius,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Lvovo g. 105A', 'AddressLine2': '2 Aukstas', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Vilnius', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'LT', 'PostalCode': 'LT-08104', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'vsangavi@squareup.com', 'CreationDate': '2021-01-07T08:53:03.206+00:00', 'LastUpdatedBy': 'vsangavi@squareup.com', 'LastUpdateDate': '2021-01-07T08:55:21.201+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000568271120, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000568271119}]","[{'LocationDetailsId': 300000568271118, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[]
,,,,A,Active,,,True,sqinterface_oracle@squareup.com,2021-02-01T06:13:33+00:00,PCU Inventory org for D2C Shipments,,,,4712-12-31,1951-01-01,,True,,,,,,,300000608343305,PCU Warehouse,2022-03-17T22:01:49.560+00:00,sqinterface_oracle@squareup.com,PCU-D2C,300000608343401,PCU Fulfillment Center,,,,,True,,,,,,,True,COMMON,0,Common Set,PCU-D2C,300000608343401,PCU Fulfillment Center,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'CHINA FULFILLMENT SOLUTIONS 4/F ZHONG TIAN YUAN LOGISTICS CENTRE', 'AddressLine2': 'TAOHUA ROAD FUTIAN FREE TRADE ZONE', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Shenzhen', 'Region1': None, 'Region2': None, 'Region3': 'GUANGDONG', 'Country': 'CN', 'PostalCode': '518038', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'sqinterface_oracle@squareup.com', 'CreationDate': '2021-02-01T06:13:33.050+00:00', 'LastUpdatedBy': 'sqinterface_oracle@squareup.com', 'LastUpdateDate': '2022-03-17T22:01:49.712+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000608343402, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000608343401}]","[{'LocationDetailsId': 300000608343400, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[]
,,,,A,Active,,,True,phani@squareup.com,2021-03-30T10:14:07+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2021-03-30T10:17:23.488+00:00,phani@squareup.com,US - NY - W 26th,300000647492040,US - NY - W 26th,,,,,True,,,,,,,True,COMMON,0,Common Set,US - NY - W 26th,300000647492040,US - NY - W 26th,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '540 West 26th St', 'AddressLine2': '8th Floor', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'New York', 'Region1': None, 'Region2': 'NY', 'Region3': None, 'Country': 'US', 'PostalCode': '10001', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'phani@squareup.com', 'CreationDate': '2021-03-30T10:14:08.694+00:00', 'LastUpdatedBy': 'phani@squareup.com', 'LastUpdateDate': '2021-03-30T10:17:24.019+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000647492041, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000647492040}]","[{'LocationDetailsId': 300000647492039, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[]
,,,,A,Active,,,True,viyan@squareup.com,2021-06-04T05:30:21+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2021-07-27T17:26:17.581+00:00,viyan@squareup.com,TW - Taipei,300000735395139,TW - Taipei,,,,,True,,,,,,,True,COMMON,0,Common Set,TW - Taipei,300000735395139,TW - Taipei,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '29F, No. 68, Section 5', 'AddressLine2': 'Zhongxiao East Road, Xinyi District', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Taipei', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'TW', 'PostalCode': '11065', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'viyan@squareup.com', 'CreationDate': '2021-06-04T05:30:23.161+00:00', 'LastUpdatedBy': 'viyan@squareup.com', 'LastUpdateDate': '2021-06-04T05:33:41.735+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000735395140, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000735395139}]","[{'LocationDetailsId': 300000735395138, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[]
,,,,I,Inactive,,,True,FUSION_APPS_HCM_ESS_LOADER_APPID,2021-06-15T19:43:33.512+00:00,Making Inactive as per (FBS-19139),,,,4712-12-31,2000-01-01,,True,,,,,,,,,2022-07-19T09:20:36.192+00:00,dhatri@squareup.com,NO - Oslo - Lakkegata,300000749418495,NO - Oslo - Lakkegata,,,,,True,,,,,,,True,COMMON,0,Common Set,NO - Oslo - Lakkegata,300000749418495,NO - Oslo - Lakkegata,True,,,,,"[{'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Lakkegata 55, 230 4th Floor', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Oslo', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'NO', 'PostalCode': '0187', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'CreationDate': '2021-06-15T19:43:33.512+00:00', 'LastUpdatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'LastUpdateDate': '2021-06-15T19:43:33.627+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000749418497, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000749418495}]","[{'LocationDetailsId': 300000749418496, 'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,FUSION_APPS_HCM_ESS_LOADER_APPID,2022-02-01T12:22:46.650+00:00,,,,,4712-12-31,2000-01-01,,True,,,,,,,,,2022-02-01T12:22:46.824+00:00,FUSION_APPS_HCM_ESS_LOADER_APPID,US - NY - 109 W 27th,300001291881684,US - NY - 109 W 27th,,,,,True,,,,,,,True,COMMON,0,Common Set,US - NY - 109 W 27th,300001291881684,US - NY - 109 W 27th,True,,,,,"[{'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '109 West 27th Street', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'New York City', 'Region1': 'New York', 'Region2': None, 'Region3': None, 'Country': 'US', 'PostalCode': '10001', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'CreationDate': '2022-02-01T12:22:46.650+00:00', 'LastUpdatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'LastUpdateDate': '2022-02-01T12:22:46.848+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300001291881686, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300001291881684}]","[{'LocationDetailsId': 300001291881685, 'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,FUSION_APPS_HCM_ESS_LOADER_APPID,2022-02-01T12:22:46.921+00:00,,,,,4712-12-31,2000-01-01,,True,,,,,,,,,2022-02-01T12:22:46.983+00:00,FUSION_APPS_HCM_ESS_LOADER_APPID,US - CA - SF Market,300001291881690,US - CA - SF Market,,,,,True,,,,,,,True,COMMON,0,Common Set,US - CA - SF Market,300001291881690,US - CA - SF Market,True,,,,,"[{'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '760 Market Street', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'San Francisco', 'Region1': 'California', 'Region2': None, 'Region3': None, 'Country': 'US', 'PostalCode': '94108', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'CreationDate': '2022-02-01T12:22:46.921+00:00', 'LastUpdatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'LastUpdateDate': '2022-02-01T12:22:47.003+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300001291881692, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300001291881690}]","[{'LocationDetailsId': 300001291881691, 'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,phani@squareup.com,2022-02-14T11:44:42+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2022-02-14T11:46:50.657+00:00,phani@squareup.com,LOCATION-3-253,300001308551135,ES - Madrid,,,,,True,,,,,,,True,COMMON,0,Common Set,LOCATION-3-253,300001308551135,ES - Madrid,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Utopicus Gran Vía - Cibeles, Gran Vía 4', 'AddressLine2': 'Floor Office 313 & 311', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Madrid', 'Region1': None, 'Region2': None, 'Region3': 'Madrid', 'Country': 'ES', 'PostalCode': '28013', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'phani@squareup.com', 'CreationDate': '2022-02-14T11:44:43.816+00:00', 'LastUpdatedBy': 'phani@squareup.com', 'LastUpdateDate': '2022-02-14T11:46:54.425+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300001308551136, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300001308551135}]","[{'LocationDetailsId': 300001308551134, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,Postal Zone,PER_ZIPCHANGE,300000000192174,A,Active,,,True,sqinterface_oracle@squareup.com,2022-03-08T21:43:31+00:00,,,,,4712-12-31,2025-04-22,,True,,,,,,,300001361224269,GBR Warehouse,2025-04-22T22:00:21.847+00:00,Mithun@Block.Xyz,GBR_Coalville_LOC,300001361224187,GBR(Mainfreight) - UK,,,,,True,,,,,,,True,COMMON,0,Common Set,GBR_Coalville_LOC,300001361224187,GBR(Mainfreight) - UK,True,,,,,"[{'EffectiveStartDate': '2025-04-22', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Mainfreight Warehousing', 'AddressLine2': 'Unit 3, Tungsten Park Bardon Road', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Coalville', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'GB', 'PostalCode': 'LE67 4BL', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'sqinterface_oracle@squareup.com', 'CreationDate': '2022-03-08T21:43:33.166+00:00', 'LastUpdatedBy': 'Mithun@Block.Xyz', 'LastUpdateDate': '2025-04-22T22:00:22.099+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300001361224188, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300001361224187}]","[{'LocationDetailsId': 300001361224186, 'EffectiveStartDate': '2025-04-22', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,sqinterface_oracle@squareup.com,2022-03-18T22:15:51+00:00,GBR(Mainfreight) - UK - For Expense PO's,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2022-03-18T22:18:13.543+00:00,sqinterface_oracle@squareup.com,GBR(Mainfreight) - UK - Expense,300001357048281,GBR(Mainfreight) - UK - Expense,,,,,True,,,,,,,True,COMMON,0,Common Set,GBR(Mainfreight) - UK - Expense,300001357048281,GBR(Mainfreight) - UK - Expense,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Mainfreight Warehousing', 'AddressLine2': 'Unit 3, Tungsten Park', 'AddressLine3': 'Bardon Road', 'AddressLine4': None, 'TownOrCity': 'Coalville', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'GB', 'PostalCode': 'LE67 4BL', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'sqinterface_oracle@squareup.com', 'CreationDate': '2022-03-18T22:15:51.994+00:00', 'LastUpdatedBy': 'sqinterface_oracle@squareup.com', 'LastUpdateDate': '2022-03-18T22:18:14.464+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300001357048282, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300001357048281}]","[{'LocationDetailsId': 300001357048280, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
